title,percentage,project_url,cash,time
Casa da Resistência,0%,/casadaresistenciacwb?ref=ctrse_explore,R$ 25,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
reflorestamento da mata ciliar e nascentes,0%,/reflorestamento_da_mata_ciliar_e_nascentes_dos_rios_e0a4?ref=ctrse_explore,R$ 25,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />98 dias</div>
Filosofia Lúdica,250%,/FilosofiaLudica?ref=ctrse_explore,R$ 25,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Gambiarra HQ,5%,/gambiarra_hq_3ccd?ref=ctrse_explore,R$ 25,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Campinas Rock City,2%,/campinasrockcity?ref=ctrse_explore,R$ 25,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Matriarcaria	 por Maria Gabriela Saldanha,0%,/matriarcaria?ref=ctrse_explore,R$ 25,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Inmaculaum - dance project ,0%,/inmaculaum_dance_project_goiania_go_f6e5?ref=ctrse_explore,R$ 25,Restantes
III FLiA - Feira Literária de Assis,0%,/iii_flia?ref=ctrse_explore,R$ 25,Restantes
reflorestamento da mata ciliar e nascentes,0%,/reflorestamento_da_mata_ciliar_e_nascentes_dos_rios_e0a4?ref=ctrse_explore,R$ 25,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />98 dias</div>
Ceará no Clima na COP25!,0%,/ceara_no_clima_na_cop25?ref=ctrse_explore,R$ 25,Restantes
Amar Bem,0%,/amar_bem?ref=ctrse_explore,R$ 25,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Liga Pokemon Go - JP,20%,/liga_pokemon_go_jp_624b?ref=ctrse_explore,R$ 25,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Coadjuvantes - Grupo de Teatro,10%,/coadjuvantes_teatro?ref=ctrse_explore,R$ 25,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Animação Curupira O herói da mata,0%,/animacao_curupira_o_heroi_da_mata_2a0c?ref=ctrse_explore,R$ 25,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />109 dias</div>
BASE ATOS,0%,/base_atos_8d87?ref=ctrse_explore,R$ 25,Restantes
As Bem Amadas & Pena de Coruja,0%,/as_bem_amadas_pena_de_coruja_05be?ref=ctrse_explore,R$ 22,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Dança & Ciências Ocultas,1%,/danca_ciencias_ocultas_ccad?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Kombi Black Pearl - Destinos naturais do Brasil,0%,/kombi_black_pearl?ref=ctrse_explore,R$ 20,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />234 dias</div>
AJUADA A STEPHANY,0%,/AJUDEASTEPHANY?ref=ctrse_explore,R$ 20,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />47 dias</div>
Bootcamp de Empreendedorismo 2019,0%,/eu_apoio_o_bootcamp_de_empreendedorismo_2019_443c?ref=ctrse_explore,R$ 20,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />180 dias</div>
BRASIL CRIANÇA ,0%,/brasil_crianca_vamos_defender_os_direitos_das_criancas_e_dos_adolescentes_d28f?ref=ctrse_explore,R$ 20,Restantes
Eu financio o FIEL CP LAPA - FUTSAL,0%,/eu_financio_o_fiel_cp_lapa_futsal_c79e?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Colmeia,0%,/colmeia_oficial_?ref=ctrse_explore,R$ 20,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />50 dias</div>
CLP - Liderança Pública,4%,/clp?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
King of the Milho,6%,/kingofthemilho?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
VITORELO'S ART CLUB!,4%,/rvitorelo?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Rede Soberania,0%,/redesoberania?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Seja parceiro da SSA Invisível,0%,/ssainvisivel_parceria?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Monalovers,0%,/MonaGrossa?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Energia Solar para Centro Espírita em Sabará,0%,/energia_solar_para_centro_espirita_em_sabara?ref=ctrse_explore,R$ 20,Restantes
Livro Dilema - Eshilley Cutrim ,2%,/livro_dilema_eshilley_cutrim_85e5?ref=ctrse_explore,R$ 20,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />54 dias</div>
Andres & Cássia - Projeto Tailândia,0%,/projetotailandia?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ajuda para a prótese do seu Leopoldo,0%,/ajuda_para_a_protese_do_seu_leopoldo_6f7c?ref=ctrse_explore,R$ 20,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />120 dias</div>
Guerra Santa,0%,/guerrasanta3612?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Podcast Uaréva!,40%,/podcastuareva?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Battle of kingdoms,20%,/battle_of_kingdoms?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
BlueBird Racing Team,1%,/bluebird_racing_team_76e8?ref=ctrse_explore,R$ 20,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />265 dias</div>
Destaque1,2%,/destaque1?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
SOS PINHEIRO,0%,/sos_pinheiro?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Projeto 12 e 2020 - On Line,1%,/projeto_12_e_2010_9180?ref=ctrse_explore,R$ 20,Restantes
Clube Clandestina,0%,/clubeclandestina?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Apoie o Coletivo Bichos de Teatro,0%,/apoie_o_coletivo_bichos_de_teatro_a1e0?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Gravar meu CD,0%,/gravarmeucd?ref=ctrse_explore,R$ 20,Restantes
Mestrado do Maycom na UFRGS,0%,/mestrado_do_maycom_na_ufrgs_b9fe?ref=ctrse_explore,R$ 20,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />270 dias</div>
ProjetoVozes,0%,/projetovozes?ref=ctrse_explore,R$ 20,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Copa Sul Americana De Floorball,0%,/copa_sul_americana_de_floorball_bbfb?ref=ctrse_explore,R$ 16,Restantes
Refugiados ,0%,/refugiados_5c83?ref=ctrse_explore,R$ 15,Restantes
BastAdotar,1%,/bastadotar?ref=ctrse_explore,R$ 15,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Fora do Meio Podcast,7%,/foradomeio?ref=ctrse_explore,R$ 15,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Vamos publicar o livro O Penúltimo Cidadão,0%,/vamos_publicar_o_livro_o_penultimo_cidadao_1c5d?ref=ctrse_explore,R$ 15,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />295 dias</div>
Vamos publicar o livro O Penúltimo Cidadão,0%,/vamos_publicar_o_livro_o_penultimo_cidadao_1c5d?ref=ctrse_explore,R$ 15,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />295 dias</div>
Você Sabia Anime,10%,/voce_sabia_anime?ref=ctrse_explore,R$ 15,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
A própria dona da Bauducco,0%,/xulbs?ref=ctrse_explore,R$ 15,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Magic Noobz,5%,/magicnoobz?ref=ctrse_explore,R$ 15,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
PILGRIMS | ENCONTRE SEU LUGAR,0%,/pilgrims?ref=ctrse_explore,R$ 15,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />141 dias</div>
musicoteca,0%,/musicoteca?ref=ctrse_explore,R$ 15,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
APOIE PARA AJUDAR MAIS MULHERES,0%,/apoieparajudarmaismulheres?ref=ctrse_explore,R$ 15,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ajude a Coluna Popular,0%,/coluna-popular?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
amosBatista.com,0%,/amosbatista_com?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ajude a Coluna Popular,0%,/coluna-popular?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
amosBatista.com,0%,/amosbatista_com?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Turnê 2019 - SONS OF A NEW ERA,0%,/Tour2019SOANE?ref=ctrse_explore,R$ 10,Restantes
Filme Rabiola,0%,/filme_rabiola_2016?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />271 dias</div>
Apoie o Jornalismo Independente do Parágrafo 2,0%,/paragrafo2?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Na Escuta,3%,/naescuta?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Relâmpago Volume 1,0%,/relampago_volume_1_1435?ref=ctrse_explore,R$ 10,Restantes
Crossover Nerd & CrossoverCast,2%,/crossovernerd?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ajude a bebê Lara ,0%,/ajude_a_bebe_lara_e_a_mae_jasminy_146d?ref=ctrse_explore,R$ 10,Restantes
Crossover Nerd & CrossoverCast,2%,/crossovernerd?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
De ônibus pelo Brasil (Plano A),0%,/de_onibus_pelo_brasil?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />84 dias</div>
Projeto Harmonia,0%,/projeto_harmonia?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Cohab 1 Basketball,0%,/cohab_1_basketball_1106?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />82 dias</div>
Ajude a manter o Via Trolebus,0%,/viatrolebus?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ajude a bebê Lara ,0%,/ajude_a_bebe_lara_e_a_mae_jasminy_146d?ref=ctrse_explore,R$ 10,Restantes
Ajude a Júlia a se formar na faculdade,0%,/ajudeaju?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />44 dias</div>
Jogos à Lá Carte,10%,/alacarte?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Transformando o mundo de uma pessoa.,0%,/transformando_o_mundo_de_uma_pessoa_2077?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Apoiadores do MCast,10%,/mcast?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
UberHub Code Club,0%,/uberhubcodeclub?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Laintropia,33%,/laintropia?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Videos Turísticos da Cuesta,1%,/videos_turisticos_cuesta?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />4 dias</div>
Banda Marcial Carmense,0%,/banda_marcial_carmense_2226?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />359 dias</div>
Crônicas - Role Playing Game,0%,/cronicas_role_playing?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />24 dias</div>
Rolle Underground ,0%,/rolle_underground_ef83?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Silêncio e companhia,0%,/silencio_e_companhia?ref=ctrse_explore,R$ 10,Restantes
Conferência HUIOS 2019,0%,/conferencia_huios_2019?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />122 dias</div>
Conferência HUIOS 2019,0%,/conferencia_huios_2019?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />122 dias</div>
Crônicas - Role Playing Game,0%,/cronicas_role_playing?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />24 dias</div>
Jornalismo a Serviço da Pop. Rua,0%,/jornalismo_a_servico_da_pop_rua_2019?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
PS4 DO AMOR,1%,/ps4_do_amor_dcec?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />123 dias</div>
Partituras Para Instrumentos Musicais,1%,/escritamusical?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Eu apoio o Portal Itaoca News,0%,/EuApoioOPortalItaocaNews?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Baú de Rodas,0%,/bau_de_rodas_2019?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />157 dias</div>
Dentre as Cores: o Cinza - EP de ROVEDA,0%,/roveda?ref=ctrse_explore,R$ 10,Restantes
Jet pack,0%,/jet_pack_70byvictor655?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />92 dias</div>
Vidya TV - WebTV Socioambiental,0%,/vidyatv-webtvsocioambiental?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Teclado para Finalizar Projeto Musical de Álec.,0%,/tecladomusicalproalec?ref=ctrse_explore,R$ 10,Restantes
Metropoli,0%,/metropoli_2515?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />136 dias</div>
Doação ao Instituto Cerrados,1%,/doacao_ao_instituto_cerrados_d386?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Pirata de Prata,10%,/piratadeprata?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Comunidade Novas Economias,0%,/novaseconomias?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Sono Tranquilo,0%,/sono_tranquilo?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />291 dias</div>
O REINO EM CONSTRUÇÃO,0%,/oreinoemconstrucao2?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />102 dias</div>
De ônibus pelo Brasil (Plano A),0%,/de_onibus_pelo_brasil?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />84 dias</div>
Comunidade Novas Economias,0%,/novaseconomias?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Apoie o Mister Emerson,0%,/jogatinadomisteremerson?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Ajude pesquisadores,0%,/ajude_pesquisadores?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />28 dias</div>
Computador Gráfico,0%,/computador_grafico_b2e2?ref=ctrse_explore,R$ 10,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />114 dias</div>
Ajude a Mica a realizar seu sonho ,0%,/ajude_a_mica_a_realizar_seu_sonho_de_fazer_faculdade_de_direito_04b8?ref=ctrse_explore,R$ 10,Restantes
Nova Geração,1%,/nova_geracao_06af?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Só Dérbi - Jornalismo Esportivo,0%,/soderbi?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Apoie o IMB Jazz Club ,0%,/apoie_o_imb_jazz_club_008a?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
As Streams de Magic da HinaLyka!,6%,/hinalyka?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Assinatura solidária A Coluna,0%,/assineacoluna?ref=ctrse_explore,R$ 10,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Contornos - Educação e Pesquisa,0%,/contornospesquisa?ref=ctrse_explore,R$ 5,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Apoio ao Portal10,1%,/portal10?ref=ctrse_explore,R$ 5,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Expedição Sobre Eixos,0%,/sobreeixos?ref=ctrse_explore,R$ 5,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Café de Quebra ,1%,/cafedequebra?ref=ctrse_explore,R$ 5,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Curso de Contrabaixo Elétrico - Caio César,5%,/caiocesarbass?ref=ctrse_explore,R$ 5,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
Verbo Online ,0%,/verboonline?ref=ctrse_explore,R$ 5,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
FoxFNS,1%,/foxfns?ref=ctrse_explore,R$ 5,<img src="https://s3.amazonaws.com/cdn.catarse/assets/assinatura-label.png" class="product-label" />
