title,percentage,project_url,cash,time
Projeto Tijolo Ecológico - Lassanc ence MG,0%,/projeto_tijolo_ecologico_lassanc_ence_mg_ca93?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1212 dias</div>
Ajuda ao Asilo "SÃO VICENTE DE PAULO",0%,/ajuda_ao_asilo_sao_vicente_de_paulo?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1134 dias</div>
Me ajude a estudar,0%,/me_ajude_a_estudar_7251?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />932 dias</div>
Soy futbol Femenino,0%,/soy_futbol_femenino_7137?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />650 dias</div>
Mineração de Bitcoin,0%,/mineracao_de_bitcoin_d2b9?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1147 dias</div>
Ajude o Bran a andar.,0%,/ajude_o_bran_a_andar_964b?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1088 dias</div>
Projeto ambicioso de computação e economia,0%,/projeto_ambicioso_de_computacao_e_economia_6e06?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />812 dias</div>
 ELIO KARATE,0%,/kiai_78f2?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1179 dias</div>
Canal Mazzettopilot,0%,/canal_mazzettopilot_a393?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />969 dias</div>
Estudar Fisica Em Denver,0%,/estudar_fisica_em_denver_fca1?ref=ctrse_explore,R$ 0,03/02/2018
lutar em portugal,0%,/lutar_em_portugal_2fa9?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />516 dias</div>
I have a dream to help build the dream of others.,0%,/i_have_a_dream_to_help_build_the_dream_of_others_a893?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1101 dias</div>
MATRIX$,0%,/matrixx?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />848 dias</div>
Super Guerreiros ,0%,/super_guerreiros_9226?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1078 dias</div>
PlayWM,0%,/playwm_75?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />507 dias</div>
Fotografo de asilo e orfanatos ,0%,/equipamentos_de_fotografia_accb?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />684 dias</div>
Segurança Eletrônica,0%,/seguranca_eletronica_ee1c?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />566 dias</div>
Realizando um sonho,0%,/realizando_um_sonho_7343?ref=ctrse_explore,R$ 0,15/10/2017
Hidroponia Familiar ,0%,/hidroponia_familiar_6a0f?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />991 dias</div>
Mão Amiga,0%,/mao_amiga_dfe1?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />840 dias</div>
AMIGAS ,0%,/criacao_e_legalizacao_da_a_m_i_g_a_s_associacao_de_mulheres_do_municipio_de_itaguai_guerreiras_e_articuladoras_sociais_2db3?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1187 dias</div>
Compre um sorriso por 1 real,0%,/compre_um_sorriso_por_1_real_47cf?ref=ctrse_explore,R$ 0,20/12/2016
E-Commerce - O Nosso Futuro!,0%,/vamos_alavancar_um_e_commerce_e_crescer_juntos_3bd9?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />639 dias</div>
Moviment Revival - Ação Social,0%,/movimetrevival_acaosocial?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />707 dias</div>
Lendo Nuvens,0%,/lendonuvens?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />612 dias</div>
Economia na Capsula,0%,/economia_na_capsula_66f6?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1144 dias</div>
Ajude me fazer intercâmbio no Canadá,0%,/ajude_me_fazer_intercambio_no_canada_1c99?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />918 dias</div>
#PartiuConvençãoShalom em ROMA <3,0%,/partiuconvencaoshalom_em_roma_3_3739?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />978 dias</div>
petroupas,0%,/petreysmoda?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />953 dias</div>
Gerindo Aconchego,0%,/gerindo_aconchego_184c?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />373 dias</div>
Recuperação de veículo,0%,/recuperacao_de_veiculo?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1269 dias</div>
Anjos ocultos,0%,/anjosocultos2136?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1023 dias</div>
TV UBERLÂNDIA BLITZ ,0%,/tvuberlandiablitz?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1143 dias</div>
ConnectionsCourse,0%,/connectionscoursexp?ref=ctrse_explore,R$ 0,21/08/2019
só brinquedos ,0%,/so_brinquedos?ref=ctrse_explore,R$ 0,27/11/2017
MISAKI Esperança: Controle novo de PS3 Original,0%,/misaki_esperanca_controle_novo_de_ps3_original_4f40?ref=ctrse_explore,R$ 0,20/07/2019
Ampliação de serviços Fotográficos,0%,/ampliacao_de_servicos_fotograficos_631a?ref=ctrse_explore,R$ 0,05/02/2018
Bebeto,0%,/bebeto_frame?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />431 dias</div>
Web Rádio Mais Web Rock,0%,/web_radio_rock_mais?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />936 dias</div>
Equipamento de Trabalho para Walter,0%,/equipamento_de_trabalho_para_walter_20ec?ref=ctrse_explore,R$ 0,21/08/2019
Meu Sócio,0%,/meu_socio_2c8b?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1146 dias</div>
Primavera Home Care,0%,/atendimentodomiciliar?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />949 dias</div>
Projeto Material Essencial,0%,/projeto_material_essencial_ea39?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1255 dias</div>
GetBudget - Sistema de orçamentos online,0%,/getbudget?ref=ctrse_explore,R$ 0,08/10/2016
Energia Limpa,0%,/energia_limpa_7e88?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />387 dias</div>
Curso de Mesa Radiônica Quântica ,0%,/curso_de_mesa_radionica_quantica_85fa?ref=ctrse_explore,R$ 0,20/09/2017
Aladdin,0%,/aladdin_7dad?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />988 dias</div>
Câmera	 para seguir um sonho!,0%,/camera_para_seguir_um_sonho_9fc4?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />959 dias</div>
Segurança Parnamirim,0%,/seguranca_parnamirim_97e7?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />683 dias</div>
Degusta Mundo,0%,/degusta_mundo?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1178 dias</div>
Corrupção um passado sombrio! ,0%,/corrupcao_um_passado_sombrio_5bd8?ref=ctrse_explore,R$ 0,03/02/2018
Projeto Estamparia,0%,/projeto_estamparia_tear_9b64?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1114 dias</div>
Vamo de Busão,0%,/vamo_de_busao?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1257 dias</div>
Projeto Constelação,0%,/projeto_constelacao_ddbf?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1168 dias</div>
Sonhe o Amanhã junto com uma Criança,0%,/sonhe_o_amanha_junto_com_uma_crianca_1bb6?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1268 dias</div>
Projeto Musica Cidade de Deus ,0%,/projeto_social_de_musica_cidade_de_deus_psm_cdd_8a7d?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />582 dias</div>
Coaching Para um Mundo Melhor,0%,/coaching_para_um_mundo_melhor_6f6e?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1216 dias</div>
Pensão vivendo na cadeia,0%,/pensao_vivendo_na_cadeia_5de8?ref=ctrse_explore,R$ 0,21/08/2019
meu caminhão basculante ,0%,/meu_caminhao_basculante_6642?ref=ctrse_explore,R$ 0,19/08/2016
Na Dutra,0%,/na_dutra_3909?ref=ctrse_explore,R$ 0,09/12/2016
Viagem Da Caravana Lula,0%,/viagem_da_caravana_lula_00a6?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />536 dias</div>
Block Sum - Persiana Solar Automotivo,0%,/block_sum_persiana_solar_uutomotivo_87c1?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />883 dias</div>
Velório de um Homem Honesto,0%,/velorio_de_um_homem_honesto_8028?ref=ctrse_explore,R$ 0,15/07/2016
NÃO DEIXA A POESIA MORRER,0%,/nao_deixa_a_poesia_morrer_b947?ref=ctrse_explore,R$ 0,13/09/2018
PRODUÇÃO EP MALKA - BEM VINDO AO VALE,0%,/producao_ep_malka_bem_vindo_ao_vale_1ccd?ref=ctrse_explore,R$ 0,02/02/2018
Mulher que ginga,0%,/mulher_que_ginga_92e2?ref=ctrse_explore,R$ 0,30/10/2017
Projeto Bom de Bola,0%,/projeto_bom_de_bola_associacao_esportiva_araguaia_e031?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />549 dias</div>
Preciso de um Notebook,0%,/preciso_de_um_notebook_43d6?ref=ctrse_explore,R$ 0,14/11/2017
App de doação de Sangue	 medula e órgãos,0%,/app_de_doacao_de_sangue_medula_e_orgaos_8d67?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />464 dias</div>
Give my food,0%,/give_my_food_b061?ref=ctrse_explore,R$ 0,14/05/2016
Reciclando,0%,/reciclando_4826?ref=ctrse_explore,R$ 0,31/07/2019
SOS Pirapora,0%,/sos_pirapora_9ae9?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />636 dias</div>
CAVALARIÇA SENSUAL - LIMA DE OLIVEIRA (sexy),0%,/sensualidade_na_cavalarica_lima_de_oliveira_sexy_1ba5?ref=ctrse_explore,R$ 0,21/08/2019
Atacar a violência - revide pela paz ,0%,/atacar_a_violencia_revide_pela_paz_cce4?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1148 dias</div>
AÇÃO EM BRASÍLIA CONTRA O FUNDÃO E LISTA FECHADA!,0%,/acao_em_brasilia_contra_o_fundao_e_lista_fechada_bb6d?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />694 dias</div>
Fábrica De Talentos ,0%,/intoc?ref=ctrse_explore,R$ 0,31/07/2019
Preciso de Ajuda,0%,/preciso_de_ajuda_9aa0?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />590 dias</div>
app Turismo Belém,0%,/turismobelem?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1132 dias</div>
Sonhar,0%,/sonhar_c8fd?ref=ctrse_explore,R$ 0,01/09/2017
 Sopro de Esperança,0%,/soprodeesperanca0f87?ref=ctrse_explore,R$ 0,22/05/2018
Impressora 3D para todos,0%,/impressora_3d_para_todos_?ref=ctrse_explore,R$ 0,15/04/2016
EP- Estênio Alves,0%,/ep_estenio_alves_9071?ref=ctrse_explore,R$ 0,27/01/2018
ANDREIA CRISTIANE PINELLI,0%,/ajude_a_deia_a_fazer_um_curso_de_especializacao_7331?ref=ctrse_explore,R$ 0,19/01/2017
Compartilhe encantamento: doe um livro,0%,/compartilhe_encantamento_doe_um_livro_2e83?ref=ctrse_explore,R$ 0,13/10/2016
LIMPADOR DE VIDROS INTELIGENTE,0%,/limpador_de_vidros_inteligente_4fd6?ref=ctrse_explore,R$ 0,26/09/2017
Brasil Natural,0%,/brasilnatural?ref=ctrse_explore,R$ 0,06/08/2017
Meu VOTO não tem PREÇO,0%,/meuvotonaotempreco?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1075 dias</div>
Associação Representativa da Tatuagem Brasileira,0%,/associacao_representativa_da_tatuagem_brasileira_8420?ref=ctrse_explore,R$ 0,08/02/2018
Projeto Semeando,0%,/projeto_semeando_c632?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />581 dias</div>
Sistema de captação de água na ONG GPAVR,0%,/sistema_de_captacao_de_agua_na_ong_gpavr_d744?ref=ctrse_explore,R$ 0,28/05/2017
SALVE MINHA EMPRESA DO FECHAMENTO,0%,/salve_minha_empresa_do_fechamento_b161?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />774 dias</div>
" ESPELHO DE MITRA ",0%,/espelho_de_mitra_0557?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />907 dias</div>
MaxView - Detector de ponto cego,0%,/maxview_detector?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1067 dias</div>
Ajude o único guia cultural LGBT do Rio!,0%,/ajude_o_unico_guia_cultural_lgbt_do_rio_5ba2?ref=ctrse_explore,R$ 0,08/02/2018
Agricultura de Precisão ,0%,/agricultura_de_precisao_diminuindo_custo_da_lavoura_063f?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />597 dias</div>
Canal Eu	 o Pedro,0%,/euopedro?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />513 dias</div>
Intercâmbio Au Pair,0%,/intercambio_au_pair_837f?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />528 dias</div>
Blog Canarinhos,0%,/blog_canarinhos_2c6b?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1093 dias</div>
APOSTILA NOVA JORNADA – ESTUDO E RECUPERAÇÃO,0%,/apostilanovajornada?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1310 dias</div>
Salve o Varandão!!!,0%,/salve_o_varandao?ref=ctrse_explore,R$ 0,20/01/2018
Ajude o Pedrinho,0%,/ajude_o_pedrinho_afa5?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />654 dias</div>
Livro: "A Teoria do Caos e a Política Brasileira",0%,/livro_a_teoria_do_caos_e_a_politica_brasileira_47bc?ref=ctrse_explore,R$ 0,23/09/2016
Livro: "108 Minutos de Sabedoria & Felicidade",0%,/livro_108_minutos_de_sabedoria_felicidade_ajude?ref=ctrse_explore,R$ 0,21/08/2019
Um sonho dentro de um sonho,0%,/um_sonho_dentro_de_um_sonho_ef81?ref=ctrse_explore,R$ 0,06/11/2017
Synthnist o Jogo,0%,/synthnist_o_jogo_afd4?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />759 dias</div>
Ajuda para pagar a faculdade de medicina,0%,/ajuda_para_pagar_a_faculdade_de_medicina_c1e0?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1248 dias</div>
2tv Web Televisão,0%,/2tvweb?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />769 dias</div>
Instrumentos para a Banda !,0%,/instrumentos_para_a_banda_f1?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />542 dias</div>
Máquina de Eventos,0%,/maquina_de_eventos?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1134 dias</div>
"Mãos na massa",0%,/maosnamassa?ref=ctrse_explore,R$ 0,29/06/2016
P2E - Estude Online,0%,/p2e_estude_online_dfab?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />547 dias</div>
Mulheres no Poder,0%,/mulheresnopoderbr?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />772 dias</div>
Canal de Web,0%,/Canaldeweb?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1080 dias</div>
Se podemos sonhar	 também podemos tornar realidade,0%,/tudo_o_que_um_sonho_precisa_para_ser_realizado_e_alguem_que_acredite_que_ele_possa_ser_realizado_62de?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1136 dias</div>
Projeto Educação Itinerante,0%,/educacaoitinerante?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1045 dias</div>
Livro Histórias para Idosos,0%,/livro_de_historias_para_idosos_1997?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />941 dias</div>
Los Amigos,0%,/los_amigos_00f0?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />510 dias</div>
De latinha em latinha vamos mudar uma pracinha!,0%,/de_latinha_em_latinha_vamos_mudar_uma_pracinha_2018?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />549 dias</div>
O MAIOR MITO	 OU VERDADE DO MUNDO.,0%,/o_maior_mito_ou_verdade_do_mundo_31e7?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1174 dias</div>
Ajude a Aninha entrar na faculdade!,0%,/ajude_a_aninha?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />562 dias</div>
Subadquirente,0%,/subadquirente_f5a9?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1060 dias</div>
A Casa do Sonho,0%,/a_casa_do_sonho_eda7?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />933 dias</div>
MOEDA DO BEM,0%,/moedadobem?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />623 dias</div>
ELLA,0%,/ella_1d11?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />717 dias</div>
Ajuda para pagar o pa(r)to!,0%,/ajudenoparto?ref=ctrse_explore,R$ 0,06/05/2018
Projeto Criança Feliz,0%,/projeto_crianca_feliz_ab0d?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />732 dias</div>
Projeto 150 amigos,0%,/projeto_150_amigos_4cf2?ref=ctrse_explore,R$ 0,20/06/2018
Feitura de Santo ♥,0%,/sonho_de_uma_ekedji?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />969 dias</div>
Integração em Informatica a todos,0%,/integracao_em_informatica_a_todos_1e63?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1222 dias</div>
MekkaWarriors_flex,0%,/mekkawarriors_flex?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1076 dias</div>
Embarca.com.br - A Plataforma Online do Pecuarista,0%,/embarca?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />856 dias</div>
Consultoria para Todos,0%,/consultoria_para_todos_897c?ref=ctrse_explore,R$ 0,03/10/2016
Acelera ENEM,0%,/aceleraenem?ref=ctrse_explore,R$ 0,27/07/2017
Quero comprar um carro,0%,/quero_comprar_um_carro_0856?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1148 dias</div>
Jogo de Cartas com Realidade Aumentada,0%,/cardgameAR?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />538 dias</div>
UPGRADE DE CARREIRA - ISRAEL LIMA,0%,/upgrade_de_carreira_israel_lima_5c4f?ref=ctrse_explore,R$ 0,23/09/2017
Quero ser Au pair,0%,/quero_ser_au_pair_d1d5?ref=ctrse_explore,R$ 0,31/03/2018
Sorteio Camisa South Park Live,0%,/sorteio_camisa_south_park_live_1abf?ref=ctrse_explore,R$ 0,20/08/2019
Sementário - Hortas Urbanas,0%,/sementario_hortas_urbanas_0a30?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1173 dias</div>
me ajude a competir,0%,/me_ajude_a_competir_b0d9?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1123 dias</div>
Festival SolLáSítio,0%,/festival_sollasitio_2016?ref=ctrse_explore,R$ 0,14/09/2016
Genealogia Para Todos,0%,/genealogia_para_todos_d816?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />534 dias</div>
Ajude a comprar o enxoval do Emanuel,0%,/ajude_a_comprar_o_enxoval_do_emanuel_cb5c?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1150 dias</div>
Mídia Inteligente,0%,/midia_inteligente?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />735 dias</div>
Reciclando Sabores,0%,/reciclando_sabores_2016?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1025 dias</div>
Musical O Quinze - Apresentação em Fortaleza,0%,/musical_o_quinze_apresentacao_em_fortaleza_edb2?ref=ctrse_explore,R$ 0,04/04/2018
AJUDAAEAMIGOS,0%,/ajudaaeamigos?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />752 dias</div>
SAINDO DO VERMELHO,0%,/saindo_do_vermelho_643a?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />730 dias</div>
Um lar para minha família,0%,/meus_filhos_precisam_de_um_lar_67df?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />712 dias</div>
Arcabouço,0%,/arcabouco?ref=ctrse_explore,R$ 0,30/01/2018
Livro: Universidade da vida,0%,/univida?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1237 dias</div>
BRASIL SOCIAL,0%,/brasil_social_393e?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />918 dias</div>
Ajude a Ocupação Cultural Denniel Santos,0%,/ajude_a_ocupacao_cultural_denniel_santos_868b?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1206 dias</div>
GO GO Canadá!,0%,/gogocanada?ref=ctrse_explore,R$ 0,04/01/2018
Academia para portadores de decifiencias ,0%,/academia_para_portadores_de_decifiencias_5a4b?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1151 dias</div>
Irrigação por gotejamento de baixo custo,0%,/irrigacao_por_gotejamento_de_baixo_custo_57e3?ref=ctrse_explore,R$ 0,04/12/2016
Projeto Escritores de Ouro,0%,/projeto_escritores_de_ouro_dd26?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />849 dias</div>
Estudando em OHIO,0%,/ohiouni?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />872 dias</div>
Outro Lado do Palhaço ,0%,/outroladodopalhaco?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />862 dias</div>
Quero sair do Brasil para estudar e trabalhar,0%,/quero_sair_do_brasil_e_trabalhar_e_estudar_honestamente_em_um_pais_que_de_valor_ao_funcionario_44ad?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />633 dias</div>
CPQ SERVIC,0%,/cpq_servic_966c?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />929 dias</div>
Ajude um casal a comprar sua casa,0%,/ajude_um_casal_a_comprar_sua_casa_bffd?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />673 dias</div>
As Crônicas de Sólin : A Ascenção de Blackfall,0%,/as_cronicas_de_solin_a_ascencao_de_blackfall_a850?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />901 dias</div>
Aulas de violino,0%,/aulas_de_violino_342d?ref=ctrse_explore,R$ 0,27/01/2018
Garota Ordinária - Série Garota Ordinária,0%,/garota_ordinaria_serie_garota_ordinaria_1f82?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />501 dias</div>
FF Game Week 2016,0%,/ffgameweek2016?ref=ctrse_explore,R$ 0,24/09/2016
 Trabalho de conclusão de curso em basquetebol,0%,/equipamentos_para_tcc_em_basquetebol_8bea?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1244 dias</div>
Sistema de Computacao,0%,/sistema_de_computacao_86bd?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />387 dias</div>
Jóias com Pedras preciosas e Ouro por consórcio,0%,/joias_por_consorcio?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />716 dias</div>
Transporte Executivo,0%,/transporte_executivo_145a?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1068 dias</div>
Cajuína Formaturas,0%,/cajuina_formaturas?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1216 dias</div>
i9 Expresso: Sites Publicados em 24h,0%,/plataforma_de_site_expresso_sites_publicados_em_24h_b24a?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />1114 dias</div>
Custeio ONG • 3º Trimestre 2017,0%,/custeioGOLD_3tri2017?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />773 dias</div>
Ajude o Daniel a comprar um ANDADOR ELÉTRICO,0%,/daniel?ref=ctrse_explore,R$ 0,15/08/2017
Prótese esquerda,0%,/protese_esquerda_6603?ref=ctrse_explore,R$ 0,<div class="fontsize-smallest lineheight-tight">Iniciado há<br />783 dias</div>
Desfile Bloco #KDmeuBJ?,0%,/desfile_bloco_kdmeubj_cde2?ref=ctrse_explore,R$ 0,27/01/2018
